time,open,high,low,close,tick_volume,spread,real_volume
2023-07-25 16:00:00,1.10478,1.10538,1.10201,1.10414,14352,16,0
2023-07-25 20:00:00,1.10413,1.10542,1.10346,1.1049,6012,16,0
2023-07-26 00:00:00,1.10454,1.10565,1.10432,1.10449,3716,16,0
2023-07-26 04:00:00,1.10447,1.10523,1.10369,1.10471,6799,16,0
2023-07-26 08:00:00,1.10472,1.10768,1.10466,1.10747,10463,16,0
2023-07-26 12:00:00,1.10748,1.10854,1.10565,1.10674,10614,16,0
2023-07-26 16:00:00,1.10674,1.10814,1.10568,1.10709,14775,16,0
2023-07-26 20:00:00,1.10709,1.11057,1.10553,1.10845,24274,16,0
2023-07-27 00:00:00,1.10843,1.10888,1.10747,1.10856,3010,16,0
2023-07-27 04:00:00,1.10856,1.11169,1.10855,1.10952,8610,16,0
2023-07-27 08:00:00,1.10951,1.11387,1.10872,1.11384,12839,16,0
2023-07-27 12:00:00,1.11384,1.11488,1.10468,1.10583,20396,16,0
2023-07-27 16:00:00,1.10583,1.10647,1.0983,1.09892,27091,16,0
2023-07-27 20:00:00,1.09895,1.10097,1.0965,1.09735,14684,16,0
2023-07-28 00:00:00,1.09743,1.09827,1.09717,1.09793,4344,16,0
2023-07-28 04:00:00,1.09792,1.09873,1.09589,1.0971899999999999,17436,16,0
2023-07-28 08:00:00,1.0971899999999999,1.09904,1.09425,1.09586,22812,16,0
2023-07-28 12:00:00,1.09588,1.10322,1.09556,1.10083,16942,16,0
2023-07-28 16:00:00,1.10083,1.10466,1.09922,1.10246,22470,16,0
2023-07-28 20:00:00,1.10244,1.1029,1.10096,1.10111,6533,16,0
2023-07-31 00:00:00,1.10204,1.10273,1.10109,1.10214,4000,16,0
2023-07-31 04:00:00,1.10212,1.10254,1.10048,1.10049,8286,16,0
2023-07-31 08:00:00,1.10049,1.10349,1.10045,1.1033,13052,16,0
2023-07-31 12:00:00,1.10333,1.10392,1.10178,1.10272,10985,16,0
2023-07-31 16:00:00,1.10273,1.10448,1.10028,1.1006,17176,16,0
2023-07-31 20:00:00,1.10059,1.10105,1.09925,1.09956,4800,16,0
2023-08-01 00:00:00,1.09948,1.10019,1.09874,1.0988,2853,16,0
2023-08-01 04:00:00,1.09879,1.099,1.09795,1.09891,5530,16,0
2023-08-01 08:00:00,1.0989,1.09994,1.09692,1.09741,11811,16,0
2023-08-01 12:00:00,1.09738,1.09837,1.09515,1.09556,10027,16,0
2023-08-01 16:00:00,1.09556,1.09883,1.09552,1.09713,15825,16,0
2023-08-01 20:00:00,1.09712,1.09844,1.09618,1.09832,4189,16,0
2023-08-02 00:00:00,1.09825,1.10182,1.0977999999999999,1.09954,6317,16,0
2023-08-02 04:00:00,1.09953,1.10063,1.09793,1.09883,8323,16,0
2023-08-02 08:00:00,1.09884,1.10001,1.09752,1.09835,14451,16,0
2023-08-02 12:00:00,1.09835,1.09862,1.09566,1.09591,15765,16,0
2023-08-02 16:00:00,1.0959,1.09671,1.09171,1.09497,18269,16,0
2023-08-02 20:00:00,1.09497,1.09567,1.09338,1.0937000000000001,5784,16,0
2023-08-03 00:00:00,1.09359,1.09446,1.09353,1.09392,2987,16,0
2023-08-03 04:00:00,1.09391,1.09484,1.09215,1.09223,5759,16,0
2023-08-03 08:00:00,1.09224,1.09424,1.09115,1.0924,15005,16,0
2023-08-03 12:00:00,1.09239,1.0955300000000001,1.09208,1.09369,19313,16,0
2023-08-03 16:00:00,1.09369,1.09621,1.09146,1.09543,20576,16,0
2023-08-03 20:00:00,1.09542,1.09561,1.09376,1.0948,4751,16,0
2023-08-04 00:00:00,1.0948,1.09546,1.09362,1.09545,3731,16,0
2023-08-04 04:00:00,1.09545,1.09607,1.09485,1.09494,8172,16,0
2023-08-04 08:00:00,1.09493,1.09573,1.09369,1.09393,11098,16,0
2023-08-04 12:00:00,1.09394,1.09969,1.09326,1.09878,16827,16,0
