time,open,high,low,close,tick_volume,spread,real_volume
2023-08-07 00:00:00,141.651,141.931,141.504,141.588,8685,15,0
2023-08-07 04:00:00,141.587,142.293,141.568,142.115,11843,15,0
2023-08-07 08:00:00,142.115,142.394,142.046,142.295,17280,15,0
2023-08-07 12:00:00,142.296,142.439,141.995,142.003,14778,15,0
2023-08-07 16:00:00,142.002,142.574,141.788,142.508,18601,15,0
2023-08-07 20:00:00,142.508,142.544,142.401,142.452,6992,15,0
2023-08-08 00:00:00,142.471,143.038,142.392,143.005,7464,15,0
2023-08-08 04:00:00,143.005,143.426,142.931,143.22,14643,15,0
2023-08-08 08:00:00,143.219,143.386,142.828,143.083,24357,15,0
2023-08-08 12:00:00,143.085,143.267,142.854,143.139,24623,15,0
2023-08-08 16:00:00,143.153,143.332,142.954,143.303,28595,15,0
2023-08-08 20:00:00,143.304,143.481,143.211,143.353,14803,15,0
2023-08-09 00:00:00,143.353,143.376,143.082,143.335,7127,15,0
2023-08-09 04:00:00,143.333,143.391,143.135,143.198,11523,15,0
2023-08-09 08:00:00,143.198,143.333,142.99,143.276,16456,15,0
2023-08-09 12:00:00,143.278,143.525,143.227,143.386,19865,15,0
2023-08-09 16:00:00,143.388,143.722,143.233,143.631,25809,15,0
2023-08-09 20:00:00,143.63,143.741,143.501,143.704,11812,15,0
2023-08-10 00:00:00,143.701,143.881,143.619,143.799,5892,15,0
2023-08-10 04:00:00,143.8,144.078,143.729,144.028,12911,15,0
2023-08-10 08:00:00,144.027,144.096,143.708,143.799,17951,15,0
2023-08-10 12:00:00,143.798,144.021,143.264,143.811,21466,15,0
2023-08-10 16:00:00,143.815,144.481,143.751,144.442,32227,15,0
2023-08-10 20:00:00,144.443,144.806,144.419,144.708,16937,15,0
2023-08-11 00:00:00,144.69,144.885,144.636,144.809,4585,15,0
2023-08-11 04:00:00,144.809,144.822,144.622,144.677,11747,15,0
2023-08-11 08:00:00,144.676,144.786,144.544,144.579,16685,15,0
2023-08-11 12:00:00,144.579,144.842,144.412,144.785,18416,15,0
2023-08-11 16:00:00,144.784,144.959,144.349,144.92,29227,15,0
2023-08-11 20:00:00,144.922,144.992,144.875,144.932,13252,15,0
2023-08-14 00:00:00,144.791,145.214,144.78,144.982,7647,15,0
2023-08-14 04:00:00,144.982,144.993,144.64,144.901,15214,15,0
2023-08-14 08:00:00,144.9,144.968,144.735,144.938,16632,15,0
2023-08-14 12:00:00,144.939,145.395,144.848,145.341,17679,15,0
2023-08-14 16:00:00,145.34,145.571,145.175,145.274,24302,15,0
2023-08-14 20:00:00,145.274,145.549,145.24,145.537,11699,15,0
2023-08-15 00:00:00,145.533,145.584,145.361,145.431,4999,15,0
2023-08-15 04:00:00,145.432,145.545,145.317,145.51,11936,15,0
2023-08-15 08:00:00,145.508,145.856,145.323,145.638,20356,15,0
2023-08-15 12:00:00,145.639,145.813,145.451,145.587,24117,15,0
2023-08-15 16:00:00,145.586,145.603,145.096,145.551,30166,15,0
2023-08-15 20:00:00,145.552,145.659,145.476,145.56,10713,15,0
2023-08-16 00:00:00,145.543,145.672,145.499,145.581,5159,15,0
2023-08-16 04:00:00,145.576,145.684,145.435,145.447,12501,15,0
2023-08-16 08:00:00,145.446,145.548,145.297,145.513,16906,15,0
2023-08-16 12:00:00,145.514,145.873,145.47,145.856,16603,15,0
2023-08-16 16:00:00,145.858,145.93,145.647,145.907,25137,15,0
2023-08-16 20:00:00,145.907,146.397,145.906,146.332,19266,15,0
2023-08-17 00:00:00,146.323,146.551,146.122,146.382,6296,15,0
2023-08-17 04:00:00,146.383,146.492,146.341,146.404,11427,15,0
2023-08-17 08:00:00,146.407,146.42,146.092,146.229,15804,15,0
2023-08-17 12:00:00,146.23,146.291,145.641,145.78,21219,15,0
2023-08-17 16:00:00,145.779,146.19,145.61,146.123,24339,16,0
2023-08-17 20:00:00,146.121,146.289,145.624,145.813,14949,16,0
2023-08-18 00:00:00,145.813,145.855,145.52,145.535,6167,16,0
2023-08-18 04:00:00,145.537,145.564,145.313,145.463,13677,16,0
2023-08-18 08:00:00,145.462,145.624,145.144,145.57,17699,16,0
2023-08-18 12:00:00,145.57,145.756,145.29,145.631,18801,16,0
2023-08-18 16:00:00,145.631,145.729,145.052,145.059,24982,16,0
2023-08-18 20:00:00,145.058,145.39,144.916,145.388,13426,16,0
2023-08-21 00:00:00,145.251,145.447,145.139,145.172,6469,16,0
2023-08-21 04:00:00,145.173,145.618,145.135,145.364,14439,16,0
2023-08-21 08:00:00,145.365,145.688,145.328,145.666,17743,16,0
2023-08-21 12:00:00,145.665,146.16,145.617,146.082,18134,16,0
2023-08-21 16:00:00,146.083,146.393,146.001,146.176,24680,16,0
2023-08-21 20:00:00,146.176,146.272,146.056,146.204,13655,16,0
2023-08-22 00:00:00,146.204,146.395,146.115,146.201,6607,16,0
2023-08-22 04:00:00,146.203,146.217,145.835,145.998,14142,16,0
2023-08-22 08:00:00,145.998,146.096,145.584,145.609,17534,16,0
2023-08-22 12:00:00,145.608,146.006,145.486,145.947,17371,16,0
2023-08-22 16:00:00,145.946,146.125,145.702,145.832,23517,16,0
2023-08-22 20:00:00,145.832,145.92,145.699,145.873,10520,16,0
2023-08-23 00:00:00,145.872,145.872,145.639,145.647,5288,17,0
2023-08-23 04:00:00,145.647,145.732,145.567,145.632,11547,16,0
2023-08-23 08:00:00,145.629,145.749,145.252,145.354,21021,16,0
2023-08-23 12:00:00,145.355,145.584,145.235,145.47,18364,16,0
2023-08-23 16:00:00,145.469,145.49,144.571,144.613,29832,16,0
2023-08-23 20:00:00,144.614,144.908,144.532,144.827,12950,16,0
2023-08-24 00:00:00,144.807,144.822,144.59,144.782,6447,16,0
2023-08-24 04:00:00,144.782,145.192,144.774,145.162,14960,16,0
2023-08-24 08:00:00,145.162,145.349,144.931,145.297,17669,16,0
2023-08-24 12:00:00,145.298,145.947,145.266,145.888,17918,16,0
2023-08-24 16:00:00,145.888,145.948,145.423,145.894,25661,16,0
2023-08-24 20:00:00,145.895,145.928,145.747,145.814,11594,16,0
2023-08-25 00:00:00,145.814,146.101,145.689,146.03,6754,16,0
2023-08-25 04:00:00,146.03,146.2,145.9,146.039,13408,16,0
2023-08-25 08:00:00,146.038,146.249,145.897,146.015,18336,16,0
2023-08-25 12:00:00,146.016,146.143,145.863,145.938,15091,16,0
2023-08-25 16:00:00,145.937,146.626,145.709,146.344,35275,18,0
2023-08-25 20:00:00,146.343,146.451,146.192,146.398,12945,18,0
2023-08-28 00:00:00,146.389,146.606,146.382,146.501,6502,18,0
2023-08-28 04:00:00,146.507,146.546,146.387,146.462,11792,18,0
2023-08-28 08:00:00,146.461,146.59,146.263,146.528,13172,18,0
2023-08-28 12:00:00,146.529,146.591,146.397,146.421,13351,18,0
2023-08-28 16:00:00,146.421,146.735,146.354,146.483,20001,18,0
2023-08-28 20:00:00,146.484,146.574,146.418,146.515,10744,18,0
2023-08-29 00:00:00,146.519,146.542,146.299,146.445,6348,18,0
2023-08-29 04:00:00,146.445,146.485,146.301,146.477,11500,18,0
2023-08-29 08:00:00,146.477,146.55,146.329,146.501,15302,18,0
2023-08-29 12:00:00,146.502,147.365,146.486,147.228,18410,18,0
2023-08-29 16:00:00,147.228,147.255,145.846,145.907,36071,18,0
2023-08-29 20:00:00,145.906,145.985,145.658,145.857,15961,18,0
2023-08-30 00:00:00,145.858,146.096,145.701,145.9,7926,18,0
2023-08-30 04:00:00,145.901,146.244,145.854,146.216,13757,18,0
2023-08-30 08:00:00,146.215,146.527,146.137,146.431,20609,18,0
2023-08-30 12:00:00,146.434,146.472,145.808,145.862,23490,18,0
2023-08-30 16:00:00,145.863,146.135,145.549,146.084,29677,18,0
2023-08-30 20:00:00,146.084,146.282,145.968,146.217,13025,18,0
2023-08-31 00:00:00,146.218,146.218,145.939,146.058,6518,18,0
2023-08-31 04:00:00,146.059,146.063,145.744,145.873,13370,18,0
2023-08-31 08:00:00,145.873,146.042,145.712,145.94,18893,18,0
2023-08-31 12:00:00,145.942,146.056,145.615,145.857,23146,18,0
2023-08-31 16:00:00,145.857,146.22,145.422,145.491,29704,18,0
2023-08-31 20:00:00,145.489,145.532,145.34,145.517,9884,18,0
2023-09-01 00:00:00,145.512,145.693,145.403,145.557,5916,18,0
2023-09-01 04:00:00,145.553,145.558,145.223,145.482,11382,18,0
2023-09-01 08:00:00,145.482,145.619,145.356,145.457,15195,18,0
2023-09-01 12:00:00,145.456,145.49,144.433,144.723,18928,18,0
2023-09-01 16:00:00,144.723,146.284,144.682,146.141,34230,18,0
2023-09-01 20:00:00,146.141,146.279,146.063,146.171,11664,18,0
2023-09-04 00:00:00,146.043,146.231,146.011,146.154,4930,18,0
2023-09-04 04:00:00,146.156,146.237,146.064,146.15,9268,18,0
2023-09-04 08:00:00,146.15,146.448,146.122,146.42,13906,18,0
2023-09-04 12:00:00,146.421,146.454,146.302,146.439,11102,18,0
2023-09-04 16:00:00,146.438,146.488,146.379,146.476,8473,17,0
2023-09-04 20:00:00,146.476,146.487,146.436,146.437,1639,18,0
2023-09-05 00:00:00,146.439,146.611,146.305,146.508,4571,18,0
2023-09-05 04:00:00,146.508,146.767,146.477,146.659,9437,18,0
2023-09-05 08:00:00,146.659,147.076,146.648,146.996,19170,18,0
2023-09-05 12:00:00,146.996,147.495,146.944,147.185,19817,18,0
2023-09-05 16:00:00,147.184,147.722,147.126,147.624,26083,18,0
2023-09-05 20:00:00,147.625,147.792,147.574,147.704,11668,18,0
2023-09-06 00:00:00,147.701,147.807,147.349,147.763,6834,18,0
2023-09-06 04:00:00,147.764,147.769,147.385,147.39,10924,18,0
2023-09-06 08:00:00,147.388,147.486,147.005,147.38,18783,18,0
2023-09-06 12:00:00,147.381,147.585,147.197,147.265,16056,18,0
2023-09-06 16:00:00,147.264,147.698,147.121,147.581,28735,18,0
2023-09-06 20:00:00,147.581,147.735,147.477,147.635,10689,18,0
2023-09-07 00:00:00,147.632,147.863,147.502,147.75,5589,18,0
2023-09-07 04:00:00,147.75,147.796,147.485,147.555,9233,18,0
2023-09-07 08:00:00,147.553,147.673,147.352,147.445,14309,18,0
2023-09-07 12:00:00,147.447,147.603,147.209,147.273,15934,18,0
2023-09-07 16:00:00,147.274,147.428,147.034,147.079,21726,18,0
2023-09-07 20:00:00,147.08,147.285,147.079,147.276,7389,18,0
2023-09-08 00:00:00,147.273,147.374,146.575,146.907,8916,18,0
2023-09-08 04:00:00,146.909,147.333,146.902,147.218,14146,18,0
2023-09-08 08:00:00,147.219,147.448,147.043,147.398,16003,18,0
2023-09-08 12:00:00,147.399,147.559,147.232,147.541,14698,18,0
2023-09-08 16:00:00,147.541,147.769,147.314,147.756,22009,18,0
2023-09-08 20:00:00,147.756,147.86,147.696,147.755,9953,18,0
2023-09-11 00:00:00,146.97,147.258,146.639,146.946,13556,18,0
2023-09-11 04:00:00,146.946,147.085,146.142,146.193,20560,18,0
2023-09-11 08:00:00,146.193,146.48,145.891,146.33,23302,18,0
2023-09-11 12:00:00,146.331,146.975,146.26,146.483,20518,18,0
2023-09-11 16:00:00,146.484,146.582,146.189,146.462,22264,18,0
2023-09-11 20:00:00,146.462,146.59,146.418,146.565,9771,18,0
2023-09-12 00:00:00,146.559,146.793,146.441,146.681,5474,17,0
2023-09-12 04:00:00,146.683,146.731,146.426,146.721,9026,17,0
2023-09-12 08:00:00,146.722,146.933,146.651,146.78,13841,17,0
2023-09-12 12:00:00,146.78,147.153,146.747,147.112,14346,18,0
2023-09-12 16:00:00,147.112,147.225,147.048,147.166,17958,18,0
2023-09-12 20:00:00,147.166,147.215,146.972,147.062,8805,18,0
2023-09-13 00:00:00,147.057,147.302,147.003,147.293,6949,18,0
2023-09-13 04:00:00,147.294,147.437,147.257,147.383,15020,18,0
2023-09-13 08:00:00,147.383,147.389,147.197,147.245,18674,18,0
2023-09-13 12:00:00,147.245,147.725,147.129,147.423,23994,18,0
2023-09-13 16:00:00,147.423,147.592,147.24,147.335,28306,18,0
2023-09-13 20:00:00,147.336,147.498,147.158,147.436,14675,18,0
2023-09-14 00:00:00,147.434,147.434,147.04,147.075,6376,18,0
2023-09-14 04:00:00,147.076,147.185,147.01,147.129,11757,18,0
2023-09-14 08:00:00,147.127,147.349,147.064,147.282,13618,18,0
2023-09-14 12:00:00,147.282,147.554,147.194,147.397,21481,18,0
2023-09-14 16:00:00,147.399,147.435,147.009,147.222,27764,18,0
2023-09-14 20:00:00,147.222,147.481,147.167,147.448,8658,18,0
2023-09-15 00:00:00,147.449,147.51,147.327,147.446,7917,18,0
2023-09-15 04:00:00,147.448,147.49,147.336,147.399,11228,18,0
2023-09-15 08:00:00,147.4,147.809,147.359,147.769,19318,18,0
2023-09-15 12:00:00,147.769,147.942,147.711,147.931,15205,18,0
2023-09-15 16:00:00,147.932,147.936,147.585,147.853,23681,18,0
2023-09-15 20:00:00,147.853,147.882,147.71,147.828,7800,19,0
2023-09-18 00:00:00,147.658,147.867,147.656,147.703,4648,19,0
2023-09-18 04:00:00,147.704,147.794,147.667,147.668,7367,19,0
2023-09-18 08:00:00,147.666,147.743,147.547,147.623,12403,19,0
2023-09-18 12:00:00,147.622,147.738,147.568,147.722,11695,19,0
2023-09-18 16:00:00,147.72,147.761,147.584,147.617,15615,19,0
2023-09-18 20:00:00,147.618,147.747,147.565,147.587,7085,19,0
2023-09-19 00:00:00,147.582,147.722,147.495,147.632,6268,19,0
2023-09-19 04:00:00,147.633,147.779,147.624,147.741,8379,19,0
2023-09-19 08:00:00,147.742,147.883,147.604,147.702,11762,19,0
2023-09-19 12:00:00,147.702,147.797,147.557,147.767,13254,19,0
2023-09-19 16:00:00,147.77,147.848,147.615,147.816,14662,19,0
2023-09-19 20:00:00,147.82,147.912,147.78,147.836,7532,19,0
2023-09-20 00:00:00,147.834,147.846,147.678,147.73,6799,19,0
2023-09-20 04:00:00,147.731,147.837,147.695,147.823,8329,19,0
2023-09-20 08:00:00,147.822,148.156,147.807,148.081,16328,19,0
2023-09-20 12:00:00,148.082,148.084,147.789,147.853,14224,19,0
2023-09-20 16:00:00,147.854,147.862,147.485,147.53,16015,19,0
2023-09-20 20:00:00,147.529,148.348,147.463,148.324,26527,19,0
2023-09-21 00:00:00,148.325,148.447,148.161,148.395,8511,19,0
2023-09-21 04:00:00,148.396,148.442,148.181,148.333,11100,19,0
2023-09-21 08:00:00,148.332,148.385,148.144,148.177,15062,19,0
2023-09-21 12:00:00,148.176,148.249,147.685,147.943,20089,19,0
2023-09-21 16:00:00,147.95,147.972,147.312,147.499,22533,19,0
2023-09-21 20:00:00,147.499,147.591,147.412,147.557,7899,19,0
2023-09-22 00:00:00,147.557,147.692,147.457,147.603,6985,19,0
2023-09-22 04:00:00,147.604,148.246,147.593,148.012,17560,19,0
2023-09-22 08:00:00,148.011,148.404,147.912,148.279,21270,19,0
2023-09-22 12:00:00,148.278,148.331,148.123,148.243,15082,19,0
2023-09-22 16:00:00,148.245,148.344,147.949,148.28,18608,19,0
2023-09-22 20:00:00,148.286,148.401,148.245,148.343,9088,19,0
2023-09-25 00:00:00,148.206,148.474,148.201,148.322,7804,19,0
2023-09-25 04:00:00,148.323,148.43,148.277,148.342,8129,19,0
2023-09-25 08:00:00,148.343,148.566,148.313,148.554,11564,19,0
2023-09-25 12:00:00,148.553,148.744,148.506,148.725,11254,19,0
2023-09-25 16:00:00,148.726,148.951,148.715,148.837,15053,19,0
2023-09-25 20:00:00,148.838,148.886,148.745,148.868,6964,19,0
2023-09-26 00:00:00,148.868,148.898,148.693,148.87,6316,19,0
2023-09-26 04:00:00,148.871,148.944,148.803,148.872,8342,19,0
2023-09-26 08:00:00,148.873,149.176,148.749,148.9,17073,19,0
2023-09-26 12:00:00,148.899,148.982,148.785,148.785,11874,19,0
2023-09-26 16:00:00,148.788,148.98,148.785,148.916,16790,19,0
2023-09-26 20:00:00,148.917,149.089,148.854,149.042,7739,19,0
2023-09-27 00:00:00,149.041,149.07,148.936,149.026,6285,19,0
2023-09-27 04:00:00,149.025,149.064,148.852,149.011,9302,19,0
2023-09-27 08:00:00,149.012,149.143,148.963,149.053,10970,19,0
2023-09-27 12:00:00,149.054,149.24,149.051,149.176,12914,19,0
2023-09-27 16:00:00,149.176,149.633,149.156,149.608,15831,19,0
2023-09-27 20:00:00,149.611,149.7,149.451,149.613,12699,19,0
2023-09-28 00:00:00,149.607,149.607,149.285,149.447,6925,19,0
2023-09-28 04:00:00,149.448,149.55,149.318,149.322,9454,19,0
2023-09-28 08:00:00,149.322,149.436,149.197,149.368,15334,19,0
2023-09-28 12:00:00,149.368,149.492,149.154,149.443,16819,19,0
2023-09-28 16:00:00,149.442,149.455,149.134,149.277,23642,19,0
2023-09-28 20:00:00,149.277,149.374,149.205,149.295,9015,19,0
2023-09-29 00:00:00,149.287,149.441,149.18,149.371,5087,19,0
2023-09-29 04:00:00,149.372,149.49,149.272,149.357,9622,19,0
2023-09-29 08:00:00,149.357,149.382,148.518,149.064,17941,19,0
2023-09-29 12:00:00,149.064,149.269,148.932,149.182,18062,19,0
2023-09-29 16:00:00,149.182,149.44,149.073,149.398,22924,19,0
2023-09-29 20:00:00,149.399,149.478,149.312,149.312,13544,19,0
2023-10-02 00:00:00,149.593,149.715,149.381,149.67,7865,18,0
2023-10-02 04:00:00,149.671,149.813,149.613,149.719,8509,19,0
2023-10-02 08:00:00,149.719,149.778,149.546,149.716,12542,19,0
2023-10-02 12:00:00,149.717,149.807,149.622,149.795,13040,19,0
2023-10-02 16:00:00,149.796,149.865,149.662,149.811,18713,19,0
2023-10-02 20:00:00,149.812,149.863,149.7,149.837,9353,19,0
2023-10-03 00:00:00,149.844,149.871,149.713,149.869,6488,19,0
2023-10-03 04:00:00,149.869,149.884,149.812,149.869,9601,19,0
2023-10-03 08:00:00,149.87,149.926,149.642,149.808,13984,19,0
2023-10-03 12:00:00,149.808,149.97,149.808,149.909,13554,19,0
2023-10-03 16:00:00,149.91,150.149,147.274,149.089,36517,19,0
2023-10-03 20:00:00,149.089,149.091,148.701,148.955,15346,19,0
2023-10-04 00:00:00,148.963,149.228,148.857,149.182,10644,19,0
2023-10-04 04:00:00,149.181,149.308,149.136,149.156,14573,19,0
2023-10-04 08:00:00,149.157,149.26,148.724,148.976,20455,19,0
2023-10-04 12:00:00,148.976,149.201,148.77,148.865,23325,19,0
2023-10-04 16:00:00,148.863,149.123,148.754,148.871,25467,19,0
2023-10-04 20:00:00,148.871,149.123,148.868,149.107,13522,19,0
2023-10-05 00:00:00,149.107,149.107,148.478,148.536,7828,19,0
2023-10-05 04:00:00,148.535,148.592,148.248,148.539,15451,19,0
2023-10-05 08:00:00,148.54,149.083,148.494,149.0,16104,19,0
2023-10-05 12:00:00,148.999,149.107,148.796,148.921,19495,19,0
2023-10-05 16:00:00,148.92,148.961,148.368,148.397,28322,19,0
2023-10-05 20:00:00,148.398,148.507,148.294,148.499,13623,19,0
2023-10-06 00:00:00,148.492,148.65,148.348,148.631,6184,19,0
2023-10-06 04:00:00,148.631,148.759,148.453,148.745,10833,19,0
2023-10-06 08:00:00,148.744,148.978,148.738,148.9,12967,19,0
2023-10-06 12:00:00,148.899,149.525,148.849,149.407,20914,19,0
2023-10-06 16:00:00,149.407,149.448,149.028,149.282,30652,19,0
2023-10-06 20:00:00,149.281,149.349,149.182,149.255,9464,19,0
2023-10-09 00:00:00,149.058,149.227,148.976,149.092,12315,19,0
2023-10-09 04:00:00,149.089,149.197,149.068,149.189,8356,19,0
2023-10-09 08:00:00,149.19,149.213,149.096,149.129,14043,19,0
2023-10-09 12:00:00,149.128,149.173,149.043,149.055,10946,19,0
2023-10-09 16:00:00,149.056,149.061,148.508,148.712,16372,18,0
2023-10-09 20:00:00,148.713,148.736,148.422,148.484,9176,19,0
2023-10-10 00:00:00,148.488,148.656,148.154,148.509,10024,19,0
2023-10-10 04:00:00,148.511,148.748,148.299,148.732,13029,19,0
2023-10-10 08:00:00,148.732,149.062,148.505,148.821,20561,19,0
2023-10-10 12:00:00,148.824,149.088,148.811,148.917,15091,19,0
2023-10-10 16:00:00,148.918,149.072,148.533,148.544,19767,19,0
2023-10-10 20:00:00,148.545,148.766,148.544,148.699,9424,19,0
2023-10-11 00:00:00,148.699,148.699,148.414,148.563,7161,19,0
2023-10-11 04:00:00,148.564,148.886,148.533,148.864,9084,19,0
2023-10-11 08:00:00,148.861,148.959,148.57,148.655,17825,19,0
2023-10-11 12:00:00,148.654,149.063,148.597,148.868,19054,19,0
2023-10-11 16:00:00,148.867,149.175,148.812,149.14,22530,19,0
2023-10-11 20:00:00,149.141,149.313,149.046,149.147,11986,19,0
2023-10-12 00:00:00,149.14,149.154,148.968,149.128,5608,19,0
2023-10-12 04:00:00,149.128,149.263,149.011,149.119,9936,19,0
2023-10-12 08:00:00,149.118,149.187,148.943,149.072,12608,19,0
2023-10-12 12:00:00,149.071,149.473,149.006,149.434,17249,19,0
2023-10-12 16:00:00,149.437,149.784,149.38,149.728,23237,19,0
2023-10-12 20:00:00,149.726,149.819,149.702,149.791,10339,19,0
2023-10-13 00:00:00,149.79,149.816,149.723,149.742,5146,19,0
2023-10-13 04:00:00,149.743,149.816,149.593,149.638,8270,19,0
2023-10-13 08:00:00,149.637,149.751,149.561,149.692,13682,19,0
2023-10-13 12:00:00,149.693,149.767,149.445,149.523,17965,19,0
2023-10-13 16:00:00,149.524,149.727,149.443,149.56,20462,19,0
2023-10-13 20:00:00,149.562,149.579,149.456,149.513,8637,19,0
2023-10-16 00:00:00,149.333,149.62,149.325,149.487,8892,19,0
2023-10-16 04:00:00,149.487,149.513,149.397,149.423,6281,19,0
2023-10-16 08:00:00,149.422,149.606,149.364,149.484,12987,19,0
2023-10-16 12:00:00,149.483,149.579,149.4,149.439,12036,19,0
2023-10-16 16:00:00,149.438,149.754,149.427,149.572,14024,19,0
2023-10-16 20:00:00,149.573,149.605,149.487,149.491,4909,19,0
2023-10-17 00:00:00,149.488,149.621,149.467,149.494,5672,19,0
2023-10-17 04:00:00,149.493,149.565,149.475,149.54,6423,19,0
2023-10-17 08:00:00,149.538,149.68,149.521,149.659,10200,19,0
2023-10-17 12:00:00,149.661,149.783,148.715,149.762,18201,19,0
2023-10-17 16:00:00,149.764,149.785,149.587,149.749,18636,19,0
2023-10-17 20:00:00,149.747,149.84,149.706,149.782,7720,19,0
2023-10-18 00:00:00,149.788,149.817,149.708,149.762,3719,19,0
2023-10-18 04:00:00,149.762,149.783,149.472,149.662,8385,19,0
2023-10-18 08:00:00,149.658,149.77,149.592,149.764,12138,19,0
2023-10-18 12:00:00,149.763,149.775,149.6,149.726,11972,19,0
2023-10-18 16:00:00,149.726,149.876,149.667,149.81,16493,19,0
2023-10-18 20:00:00,149.811,149.925,149.721,149.907,8269,19,0
2023-10-19 00:00:00,149.9,149.9,149.656,149.744,7843,19,0
2023-10-19 04:00:00,149.746,149.832,149.722,149.799,7872,19,0
2023-10-19 08:00:00,149.799,149.843,149.712,149.824,11394,19,0
2023-10-19 12:00:00,149.824,149.887,149.768,149.813,12698,19,0
2023-10-19 16:00:00,149.813,149.95,149.666,149.727,23885,19,0
2023-10-19 20:00:00,149.726,149.854,149.683,149.766,13560,19,0
2023-10-20 00:00:00,149.756,149.851,149.677,149.837,6036,19,0
2023-10-20 04:00:00,149.838,149.931,149.807,149.849,7775,19,0
2023-10-20 08:00:00,149.85,149.983,149.631,149.938,14575,19,0
2023-10-20 12:00:00,149.94,149.978,149.876,149.954,12138,19,0
2023-10-20 16:00:00,149.956,149.968,149.788,149.84,14458,19,0
2023-10-20 20:00:00,149.84,149.877,149.767,149.822,7723,19,0
2023-10-23 00:00:00,149.846,149.883,149.722,149.848,4724,19,0
2023-10-23 04:00:00,149.848,149.933,149.836,149.926,5584,19,0
2023-10-23 08:00:00,149.928,149.954,149.856,149.928,8590,19,0
2023-10-23 12:00:00,149.928,149.98,149.856,149.931,10446,19,0
2023-10-23 16:00:00,149.93,149.941,149.664,149.666,14003,19,0
2023-10-23 20:00:00,149.669,149.721,149.546,149.688,9031,19,0
2023-10-24 00:00:00,149.682,149.778,149.565,149.67,5450,19,0
