time,open,high,low,close,tick_volume,spread,real_volume
2023-07-25 16:00:00,10.11119,10.15075,10.05025,10.06667,24338,1405,0
2023-07-25 20:00:00,10.06645,10.07735,10.03888,10.0404,20538,1405,0
2023-07-26 00:00:00,10.03994,10.08583,10.03994,10.07935,16025,1473,0
2023-07-26 04:00:00,10.07945,10.09745,10.07141,10.08875,34960,1405,0
2023-07-26 08:00:00,10.08875,10.09305,10.04305,10.07445,28902,1405,0
2023-07-26 12:00:00,10.07445,10.13874,10.07112,10.13595,18253,1405,0
2023-07-26 16:00:00,10.13595,10.15035,10.09581,10.10996,25342,1405,0
2023-07-26 20:00:00,10.10995,10.14435,10.04557,10.09219,43353,1491,0
2023-07-27 00:00:00,10.0919,10.13575,10.073550000000001,10.09827,13830,1623,0
2023-07-27 04:00:00,10.09813,10.09817,10.03065,10.05525,21982,1501,0
2023-07-27 08:00:00,10.05555,10.08517,9.99684,9.99723,34230,1416,0
2023-07-27 12:00:00,9.99723,10.08625,9.97484,10.07375,25947,1405,0
2023-07-27 16:00:00,10.07385,10.15701,10.06966,10.11554,32415,1405,0
2023-07-27 20:00:00,10.11554,10.19777,10.08331,10.17651,21045,1405,0
2023-07-28 00:00:00,10.17431,10.18565,10.1287,10.17855,13646,1681,0
2023-07-28 04:00:00,10.17865,10.21147,10.14497,10.20225,49588,1471,0
2023-07-28 08:00:00,10.20245,10.22805,10.14483,10.19985,32507,1405,0
2023-07-28 12:00:00,10.19995,10.20478,10.12494,10.15595,23800,1405,0
2023-07-28 16:00:00,10.1561,10.19655,10.1234,10.16403,30294,1405,0
2023-07-28 20:00:00,10.16423,10.19767,10.15935,10.18039,15251,1405,0
2023-07-31 00:00:00,10.1646,10.19125,10.16051,10.18855,8484,1655,0
2023-07-31 04:00:00,10.18855,10.20705,10.17701,10.20577,26291,1411,0
2023-07-31 08:00:00,10.20585,10.21771,10.15025,10.15185,31806,1405,0
2023-07-31 12:00:00,10.15249,10.16743,10.09675,10.10672,22485,1405,0
2023-07-31 16:00:00,10.10706,10.13898,10.08575,10.1185,24701,1405,0
2023-07-31 20:00:00,10.11837,10.12958,10.11055,10.11335,18029,1471,0
2023-08-01 00:00:00,10.11342,10.12975,10.10507,10.12285,7308,1565,0
2023-08-01 04:00:00,10.12275,10.15025,10.12035,10.13875,32845,1631,0
2023-08-01 08:00:00,10.13895,10.20385,10.12105,10.18805,29554,1416,0
2023-08-01 12:00:00,10.18721,10.24351,10.18385,10.22825,20702,1405,0
2023-08-01 16:00:00,10.22815,10.23073,10.15606,10.21295,28763,1405,0
2023-08-01 20:00:00,10.21307,10.22647,10.18167,10.18619,13999,1405,0
2023-08-02 00:00:00,10.18605,10.18605,10.09301,10.17557,18861,1599,0
2023-08-02 04:00:00,10.17535,10.21315,10.14975,10.20235,33545,1551,0
2023-08-02 08:00:00,10.20235,10.21888,10.18105,10.18603,27990,1405,0
2023-08-02 12:00:00,10.18613,10.20426,10.14047,10.19875,23344,1405,0
2023-08-02 16:00:00,10.19861,10.30465,10.18324,10.260909999999999,25112,1405,0
2023-08-02 20:00:00,10.26102,10.29531,10.2539,10.29381,14692,1405,0
2023-08-03 00:00:00,10.2938,10.2938,10.2256,10.27591,12902,1621,0
2023-08-03 04:00:00,10.27587,10.30296,10.25187,10.29135,42354,1620,0
2023-08-03 08:00:00,10.29075,10.32169,10.25688,10.31805,35218,1405,0
2023-08-03 12:00:00,10.31805,10.32024,10.25202,10.26823,25709,1405,0
2023-08-03 16:00:00,10.26854,10.30065,10.19882,10.21315,32670,1405,0
2023-08-03 20:00:00,10.21325,10.26223,10.18735,10.22932,19302,1440,0
2023-08-04 00:00:00,10.21459,10.23834,10.20255,10.20325,12778,1481,0
2023-08-04 04:00:00,10.20305,10.21919,10.19075,10.21315,39371,1521,0
2023-08-04 08:00:00,10.21325,10.23365,10.198550000000001,10.20455,36683,1405,0
2023-08-04 12:00:00,10.20455,10.22835,10.14296,10.15486,22736,1405,0
2023-08-04 16:00:00,10.1555,10.15725,10.07155,10.08129,36783,1405,0
2023-08-04 20:00:00,10.08129,10.13445,10.07945,10.11626,18537,1405,0
2023-08-07 00:00:00,10.11915,10.142759999999999,10.09332,10.10727,14791,1821,0
2023-08-07 04:00:00,10.10715,10.13791,10.10697,10.13183,35768,1535,0
2023-08-07 08:00:00,10.13183,10.17388,10.11547,10.16436,36326,1405,0
2023-08-07 12:00:00,10.16408,10.19475,10.11805,10.11855,19067,1405,0
2023-08-07 16:00:00,10.11855,10.16595,10.108460000000001,10.14785,27808,1405,0
2023-08-07 20:00:00,10.14815,10.15415,10.12427,10.12447,26950,1492,0
2023-08-08 00:00:00,10.13595,10.15025,10.12243,10.14705,11904,1735,0
2023-08-08 04:00:00,10.14695,10.19835,10.14685,10.17467,29885,1591,0
2023-08-08 08:00:00,10.17475,10.24556,10.15395,10.22385,29545,1405,0
2023-08-08 12:00:00,10.22385,10.3351,10.22035,10.31249,25439,1405,0
2023-08-08 16:00:00,10.31265,10.33645,10.25345,10.27487,27410,1405,0
2023-08-08 20:00:00,10.27478,10.27531,10.23826,10.23864,17754,1405,0
2023-08-09 00:00:00,10.25,10.27595,10.23735,10.26725,11205,1513,0
2023-08-09 04:00:00,10.26725,10.27085,10.23705,10.24735,22777,1671,0
2023-08-09 08:00:00,10.24765,10.24936,10.17953,10.18715,31587,1406,0
2023-08-09 12:00:00,10.18739,10.2308,10.17553,10.213799999999999,25037,1405,0
2023-08-09 16:00:00,10.21393,10.22676,10.17687,10.2114,31070,1405,0
2023-08-09 20:00:00,10.2114,10.212,10.17701,10.18128,28077,1405,0
2023-08-10 00:00:00,10.181329999999999,10.20522,10.16765,10.1907,10747,1611,0
2023-08-10 04:00:00,10.19108,10.206,10.1881,10.1998,23976,1521,0
2023-08-10 08:00:00,10.1998,10.23445,10.1543,10.1803,29653,1405,0
2023-08-10 12:00:00,10.1805,10.18835,10.0771,10.12006,23648,1405,0
2023-08-10 16:00:00,10.12028,10.24458,10.11412,10.2414,39861,1405,0
2023-08-10 20:00:00,10.24118,10.31907,10.2328,10.31075,27331,1405,0
2023-08-11 00:00:00,10.31065,10.3139,10.28825,10.3005,8289,1685,0
2023-08-11 04:00:00,10.3006,10.3155,10.2954,10.3082,32105,1539,0
2023-08-11 08:00:00,10.3081,10.35497,10.293,10.33527,28491,1405,0
2023-08-11 12:00:00,10.33521,10.44191,10.335,10.43907,26863,1405,0
2023-08-11 16:00:00,10.43924,10.46623,10.3733,10.41792,35334,1405,0
