time,open,high,low,close,tick_volume,spread,real_volume
2023-07-25 16:00:00,1.28339,1.28786,1.28115,1.2877100000000001,16652,19,0
2023-07-25 20:00:00,1.2877,1.29041,1.2870599999999999,1.29001,7466,19,0
2023-07-26 00:00:00,1.29,1.29025,1.28817,1.28836,4558,19,0
2023-07-26 04:00:00,1.2883499999999999,1.28917,1.28746,1.28868,8363,19,0
2023-07-26 08:00:00,1.28867,1.29116,1.28805,1.29093,14273,19,0
2023-07-26 12:00:00,1.29094,1.29236,1.28943,1.29075,11772,19,0
2023-07-26 16:00:00,1.29077,1.29356,1.29024,1.29143,14720,19,0
2023-07-26 20:00:00,1.29142,1.29595,1.28936,1.29396,23662,19,0
2023-07-27 00:00:00,1.29363,1.2945,1.29231,1.29399,4599,19,0
2023-07-27 04:00:00,1.29397,1.2976,1.29397,1.29613,9592,19,0
2023-07-27 08:00:00,1.29612,1.29948,1.29385,1.29914,15674,19,0
2023-07-27 12:00:00,1.29912,1.29943,1.28811,1.28948,18964,19,0
2023-07-27 16:00:00,1.2894700000000001,1.29019,1.28251,1.28404,26121,19,0
2023-07-27 20:00:00,1.28406,1.28516,1.27812,1.2794699999999999,15346,19,0
2023-07-28 00:00:00,1.2794699999999999,1.27987,1.27856,1.27897,4757,19,0
2023-07-28 04:00:00,1.27897,1.28073,1.27623,1.2778399999999999,17130,19,0
2023-07-28 08:00:00,1.2778399999999999,1.28149,1.27715,1.28045,24311,19,0
2023-07-28 12:00:00,1.28046,1.2886600000000001,1.2800799999999999,1.28686,16915,19,0
2023-07-28 16:00:00,1.28685,1.28838,1.2837,1.28718,21734,19,0
2023-07-28 20:00:00,1.28717,1.28717,1.2840799999999999,1.28441,8980,19,0
2023-07-31 00:00:00,1.28426,1.28592,1.28414,1.28567,4995,19,0
2023-07-31 04:00:00,1.28565,1.28587,1.28434,1.28473,8145,19,0
2023-07-31 08:00:00,1.28473,1.28666,1.28346,1.28503,13346,19,0
2023-07-31 12:00:00,1.28505,1.28716,1.28444,1.28529,12697,19,0
2023-07-31 16:00:00,1.28528,1.28693,1.28275,1.28572,19363,19,0
2023-07-31 20:00:00,1.28571,1.28662,1.28307,1.2833,6489,19,0
2023-08-01 00:00:00,1.28334,1.28403,1.28269,1.28282,3703,19,0
2023-08-01 04:00:00,1.28281,1.28355,1.28147,1.2830599999999999,9515,19,0
2023-08-01 08:00:00,1.28305,1.2838,1.2812000000000001,1.28247,14037,19,0
2023-08-01 12:00:00,1.28246,1.28319,1.27552,1.27636,15118,19,0
2023-08-01 16:00:00,1.27637,1.27946,1.27404,1.2760099999999999,20495,19,0
2023-08-01 20:00:00,1.27603,1.27798,1.27482,1.27752,5299,19,0
2023-08-02 00:00:00,1.27743,1.28039,1.27652,1.27797,5960,19,0
2023-08-02 04:00:00,1.27796,1.2794400000000001,1.27624,1.27766,9705,19,0
2023-08-02 08:00:00,1.27766,1.27978,1.2759800000000001,1.27866,16338,19,0
2023-08-02 12:00:00,1.27866,1.2791299999999999,1.27222,1.27229,17960,19,0
2023-08-02 16:00:00,1.27228,1.2729599999999999,1.26795,1.27248,21767,19,0
2023-08-02 20:00:00,1.27249,1.2738,1.27071,1.27098,8616,19,0
2023-08-03 00:00:00,1.27097,1.27211,1.27014,1.27129,3490,19,0
2023-08-03 04:00:00,1.27129,1.27272,1.2698800000000001,1.26996,7867,19,0
2023-08-03 08:00:00,1.2699500000000001,1.27082,1.26718,1.26749,20088,19,0
2023-08-03 12:00:00,1.26748,1.26922,1.2619500000000001,1.2671999999999999,26336,19,0
2023-08-03 16:00:00,1.26716,1.2723499999999999,1.26491,1.27184,26808,19,0
2023-08-03 20:00:00,1.27183,1.27186,1.2696100000000001,1.27068,8433,19,0
2023-08-04 00:00:00,1.27077,1.27245,1.26986,1.27244,5032,19,0
2023-08-04 04:00:00,1.27243,1.27405,1.27234,1.27271,10157,19,0
2023-08-04 08:00:00,1.2727,1.27336,1.26938,1.26987,12411,19,0
2023-08-04 12:00:00,1.26985,1.2753999999999999,1.26819,1.27444,18240,19,0
